waktu,tweet,sentiment
2021-08-14 17:29:34,"['buat', 'salah', 'komentar', 'berita', 'astaghfirullah', 'pakai', 'kek', 'gin', 'jenius', 'ganggu', 'ginjal', 'sembuh', 'total', 'kanker', 'prostat', 'serang', 'sistem', 'imun', 'tubuh', 'jenius', 'ganggu', 'ginjal', 'sembuh']",neutral
2021-08-14 17:23:49,"['ketua', 'kadin', 'arsjad', 'rasjid', 'mobil', 'dilluncurkan', 'agustus', 'bagi']",neutral
2021-08-14 17:23:04,"['ketua', 'kadin', 'arsjad', 'rasjid', 'mobil', 'dilluncurkan', 'agustus', 'bagi', 'kadin', 'daerah']",neutral
2021-08-14 17:14:41,"['mas', 'butuh', 'data', 'lokal', 'dipungkiri', 'sumber', 'berita', 'efek', 'buruk', 'angkat', 'media', 'mainstream', 'us', 'nama', 'vaers', 'mas', 'lihat', 'data', 'mati', 'akibat', 'sana', 'vaers', 'gitu']",negative
2021-08-14 16:57:09,"['kuaci', 'bos', 'kejar', 'setor', 'bos', 'perintah', 'segitunya']",negative
2021-08-14 16:51:58,"['eropa', 'batas', 'sama', 'tolak']",negative
2021-08-14 16:48:49,"['fokus', 'sosialisasi', 'kader', 'loyalis', 'kelompok', 'rakyat', 'serah', 'luhut']",neutral
2021-08-14 16:33:17,"['aman', 'juta', 'dosis', 'juli']",neutral
2021-08-14 16:30:01,"['menteri', 'negeri', 'ri', 'retno', 'marsudi', 'kabar', 'masyarakat', 'dosis']",neutral
2021-08-14 16:26:13,"['demo', 'anti', 'lockdown', 'anti', 'masker', 'anti', 'anti', 'prokes', 'anti', 'sertifikat', 'warga', 'inggris', 'satu', 'realisasi', 'warga', 'hipnotis']",negative
2021-08-14 16:02:30,"['wni', 'masuk', 'mall', 'pakai', 'sertifikat', 'wnc', 'masuk', 'bebas', 'karna', 'bawa', 'surat', 'hutang', 'china']",negative
2021-08-14 15:57:35,"['nice', 'info', 'bang', 'moga', 'momen', 'orang', 'orang', 'bangkit', 'sembuh', 'pandemi']",positive
2021-08-14 15:53:03,"['dokter', 'alat', 'pada', 'layak', 'juang', 'jadi']",positive
2021-08-12 18:32:26,"['dokter', 'alat', 'pada', 'layak', 'juang', 'jadi', 'aman', 'terima', 'kasih', 'mamah', 'om', 'tante', 'kakak', 'adik', 'percaya', 'mamah', 'basudara']",positive
2021-08-14 15:52:18,"['suruh', 'sekolah', 'si', 'trivia', 'asi', 'games', 'mengikutsertakan', 'israel', 'taiwan']",neutral
2021-08-14 15:49:51,"['saran', 'who', 'sintas', 'dosis', 'penuh', 'sedia', 'negara']",neutral
2021-08-14 14:56:21,"['saran', 'who', 'sintas', 'dosis', 'penuh', 'sedia', 'negara', 'sesuai', 'negara', 'terap', 'jarak', 'riwayat', 'sakit']",neutral
2021-08-14 15:48:19,"['asosiasi', 'ecommerce', 'menteri', 'dagang', 'blokir', 'kunci', 'tawar', 'produk', 'jasa', 'cetak', 'kartu']",neutral
2021-08-14 15:00:00,"['asosiasi', 'ecommerce', 'menteri', 'dagang', 'blokir', 'kunci', 'tawar', 'produk', 'jasa', 'cetak', 'kartu', 'lokapasar', 'tawar', 'jasa', 'cetak', 'potensi', 'timbul', 'bocor', 'data', 'pribadi']",neutral
2021-08-14 15:45:17,"['who', 'rekomendasi', 'hamil', 'vaksin', 'manfaat', 'mudharat', 'laku']",neutral
2021-08-14 15:02:41,"['who', 'rekomendasi', 'hamil', 'vaksin', 'manfaat', 'mudharat', 'laku', 'tetap', 'hamil', 'sinovac', 'moderna', 'pfizer']",neutral
2021-08-14 15:40:06,"['bangkit', 'lawan', 'ayo']",positive
2021-08-14 15:29:09,"['buat', 'aku', 'manjur', 'borong', 'vaksin', 'china', 'alih', 'pfizer', 'moderna']",negative
2021-08-14 15:28:27,"['heran', 'sih', 'angka', 'kendali', 'bukti', 'manusia', 'bebel', 'ngeyelan', 'suruh', 'takziyah', 'orang', 'tinggal']",negative
2021-08-14 15:25:27,"['situasi', 'positivity', 'rate', 'jakarta', 'turun', 'angka', 'persen', 'persen']",neutral
2021-08-14 15:25:01,"['negara', 'keluar', 'statemen', 'wajib', 'syarat', 'urus', 'surat', 'apa', 'tingkat']",negative
2021-08-14 13:22:04,"['negara', 'keluar', 'statemen', 'wajib', 'syarat', 'urus', 'surat', 'apa', 'tingkat', 'eksekusi', 'negara', 'wajib', 'paksa', 'halus', 'prof', 'salim', 'said', 'negara', 'takut', 'tuhan', 'daniel', 'gerdy', 'adi']",negative
2021-08-14 15:21:30,"['mending', 'pakai', 'sih', 'via']",neutral
2021-08-14 15:21:24,"['mending', 'pakai', 'sih', 'via']",neutral
2021-08-14 15:21:09,"['dapat', 'dr', 'tifauziah', 'tetang', 'astrazeneca', 'datang']",neutral
2021-08-14 15:18:08,"['prediksi', 'bodoh', 'rakyat', 'bodoh', 'biar', 'kejang', 'mata', 'allah', 'swt', 'selamat']",negative
2021-08-14 15:18:04,"['orang', 'terima', 'dosis', 'lengkap', 'kali', 'sunti', 'tambah', 'orang']",neutral
2021-08-14 15:14:29,"['mudah', 'mudah', 'deh', 'capek', 'banget', 'pandemi', 'video', 'who', 'pantau', 'virus', 'marburg']",neutral
2021-08-14 15:10:55,"['mudah', 'mudah', 'deh', 'capek', 'banget', 'pandemi', 'video', 'who', 'pantau', 'virus', 'marburg', 'kembang']",neutral
2021-08-14 15:11:20,"['suntik', 'ketawa', 'astra', 'jenaka', 'kuta', 'bal']",neutral
2021-08-14 14:57:55,"['bentuk', 'adil', 'orang', 'repot', 'bawa', 'sertifikat']",negative
2021-08-13 14:29:41,"['bentuk', 'adil', 'orang', 'repot', 'bawa', 'sertifikat', 'qr', 'codenya', 'orang', 'nyelonong', 'masuk', 'mal', 'pakai', 'kartu', 'isi', 'tulis', 'tangan']",negative
2021-08-14 14:57:48,"['ajar', 'tingkat', 'herd', 'immunity', 'ayo']",positive
2021-08-14 14:54:13,"['warga', 'terima', 'dosis', 'lengkap', 'capai', 'juta', 'orang']",neutral
2021-08-14 14:41:34,"['nur', 'nadlifah', 'gelar', 'safari', 'brebes', 'tegal']",neutral
2021-08-14 14:36:28,"['catat', 'negara', 'besar', 'suntik', 'juta', 'dosis']",neutral
2021-08-14 14:25:20,"['iya', 'kasih', 'who', 'gratis', 'eh', 'jual', 'bayar', 'kepret', 'who']",negative
2021-08-14 14:24:22,"['aman', 'juta', 'dosis', 'langka', 'pasok']",neutral
2021-08-14 14:21:09,"['ayo', 'jago', 'wujud', 'herder', 'immunity']",positive
2021-08-14 14:18:00,"['pasok', 'langka', 'aman', 'juta', 'dosis']",neutral
2021-08-14 12:20:37,"['berita', 'baru', 'pasok', 'langka', 'aman', 'juta', 'dosis', 'marsudi']",neutral
2021-08-14 14:16:59,"['full', 'capacity', 'stadion', 'kali', 'liga', 'jamet']",neutral
2021-08-14 14:15:13,"['negeri', 'orang', 'cuman', 'kerja', 'tahan', 'hidup', 'orang', 'rumah', 'libur', 'senang', 'bikin', 'konten', 'mantap', 'kok']",negative
2021-08-14 14:15:00,"['perintah', 'gencar', 'laksana', 'program', 'rakyat', 'tangan', 'pandemi', 'stok', 'daerah', 'provinsi', 'kepri', 'sedia', 'manfaat', 'via']",positive
2021-08-14 12:11:35,"['perintah', 'gencar', 'laksana', 'program', 'rakyat', 'tangan', 'pandemi', 'stok', 'daerah', 'provinsi', 'kepri', 'sedia', 'manfaat']",positive
2021-08-14 12:15:25,"['perintah', 'gencar', 'laksana', 'program', 'rakyat', 'tangan', 'pandemi']",positive
2021-08-14 14:10:27,"['jatah', 'mahasiswa', 'sehat', 'pulang', 'masuk', 'rs', 'insyaallah', 'pfizer', 'ambil', 'jatah', 'booster', 'moderna', 'dapet', 'iya', 'titer', 'pfizer', 'tahan', 'tubuh']",neutral
2021-08-14 14:04:48,"['aman', 'juta', 'dosis', 'langka', 'pasok']",neutral
2021-08-14 14:04:35,"['okay', 'har', 'jumpa', 'antivax', 'ambil', 'takut', 'isi', 'kandung', 'pulang', 'vaksin', 'padan', 'muka', 'kau']",negative
2021-08-14 14:03:42,"['sobatkom', 'stok', 'dosis', 'tambah', 'datang', 'tahap', 'kirim', 'loh']",neutral
2021-08-14 13:58:10,"['thailand', 'negara', 'milik', 'prinsip', 'milik', 'tenaga', 'ahli', 'buat', 'handal', 'sayang', 'pimpin', 'jokowi']",neutral
2021-08-14 13:57:25,"['tolong', 'bubarin', 'resah', 'liga', 'susah', 'main', 'sulit', 'main', 'isi', 'klub', 'tonton', 'ken', 'tayang', 'tv', 'indo', 'isi', 'bola', 'mulu', 'beritain', 'yo', 'move', 'on']",negative
2021-08-14 13:57:20,"['rangka', 'hut', 'republik', 'hut', 'tvri', 'ada', 'sentra', 'rabu', 'agustus', 'lokasi']",positive
2021-08-14 01:01:27,"['rangka', 'hut', 'republik', 'hut', 'tvri', 'ada', 'sentra', 'rabu', 'agustus', 'lokasi', 'halaman', 'lpp', 'tvri', 'laku', 'dosis', 'ayo', 'putus', 'mata', 'rantai']",positive
2021-08-14 13:48:53,"['ubah', 'pres', 'nomor', 'ada', 'laksana', 'presiden', 'joko', 'widodo', 'target', 'populasi', 'mesti', 'vaksinasi', 'upaya', 'henti', 'tular', 'virus']",neutral
2021-08-14 13:48:25,"['juta', 'dosis', 'duduk', 'juta', 'jerman', 'inggris', 'turki', 'perancis', 'juta', 'dosis', 'duduk', 'juta', 'juta', 'dosis', 'turun']",neutral
2021-08-14 13:48:11,"['konferensi', 'komite', 'lapor', 'produk', 'produk', 'biologis', 'okt', 'bukti', 'fda', 'tau', 'dampak', 'negatif']",negative
2021-08-14 02:08:48,"['konferensi', 'komite', 'lapor', 'produk', 'produk', 'biologis', 'okt', 'bukti', 'fda', 'tau', 'dampak', 'negatif', 'buruk', 'wuhan', 'flu', 'mati', 'bulan', 'eua', 'sebar', 'paksa', 'terap', 'wajib', 'pass', 'fda']",negative
2021-08-14 13:36:14,"['target', 'suntik', 'juta', 'hari', 'capai', 'ketua', 'dpd', 'ri', 'ajak', 'masyarakat', 'dukung', 'herd', 'immunity']",positive
2021-08-14 13:36:10,"['perintah', 'aman', 'terima', 'juta', 'dosis', 'bentuk', 'curah']",neutral
2021-08-14 13:36:03,"['sumpah', 'deh', 'ribet', 'ruwet', 'antre', 'pagi', 'siang', 'kacau', 'poko']",negative
2021-08-14 13:35:43,"['acara', 'libat', 'tonton', 'ppkm', 'langsung', 'tonton', 'kangen', 'tonton', 'langsung']",neutral
2021-08-14 13:34:31,"['tanda', 'rumah', 'sduah', 'anggar', 'duit']",neutral
2021-08-14 13:31:39,"['pasok', 'langka', 'hasil', 'aman', 'juta', 'dosis']",neutral
2021-08-14 13:19:51,"['juta', 'dosis', 'terima', 'agustus']",neutral
2021-08-14 13:17:05,"['old', 'trafford', 'penuh', 'tonton', 'juang', 'prokes']",neutral
2021-08-14 13:07:44,"['who', 'deklarasi', 'sifat', 'sukarela', 'mandatory', 'salah', 'kaprah', 'mekanisme', 'orang', 'desa', 'takut', 'edukasi', 'instansi', 'kait']",negative
2021-08-14 13:05:12,"['mati', 'gitu', 'paksa']",negative
2021-08-14 13:03:22,['hasut'],negative
2021-08-14 13:00:36,"['khawatir', 'ikat', 'dokter', 'uji', 'klinis', 'sinovac', 'bukti', 'efektif', 'aman', 'anak', 'anak', 'usia']",positive
2021-08-14 12:59:52,"['susah', 'kasih', 'mati', 'orang', 'percaya', 'perintah', 'antek', 'antek', 'china']",negative
2021-08-14 12:58:36,"['sungguh', 'untung', 'luar', 'negara', 'kerja', 'super', 'ekstra', 'masyarakat', 'wajib', 'mudah']",neutral
2021-08-14 12:58:04,"['pikir', 'hasil', 'atas', 'pandemi', 'naif', 'mas', 'isi', 'bagus']",negative
2021-08-14 12:57:43,"['naif', 'mas', 'birokrasi', 'ribetnya', 'ampun', 'vaksin', 'domisili', 'ktp', 'elektronik', 'tinggal', 'aja', 'surat', 'domisili']",negative
2021-08-14 12:57:40,"['isi', 'paksa']",negative
2021-08-14 12:55:57,"['khawatir', 'relatif', 'perspektif', 'kolaborasi', 'cisdi', 'ada', 'training', 'for', 'trainer', 'cocok', 'banget', 'nih', 'tingkat', 'tahu', 'tangkal', 'misinformasi', 'catat', 'lupa', 'daftar']",neutral
2021-08-14 12:55:16,"['sulit', 'urus', 'ktp', 'sertifikat', 'urus', 'sim', 'sertifakat', 'muak']",negative
2021-08-14 12:54:31,"['niat', 'bayar', 'bencana', 'nasional', 'mas', 'pura', 'pura', 'bodoh', 'tolol']",negative
2021-08-14 12:52:43,"['sedia', 'juta', 'dosis', 'moderna', 'distribusi', 'provinsi']",neutral
2021-08-14 12:52:04,"['pilih', 'percaya', 'buat', 'kafir', 'yahudi', 'mati', 'umat', 'islam']",negative
2021-08-14 12:51:25,"['selamat', 'pramuka', 'moga', 'semangat', 'pramuka', 'jadi', 'anak', 'cepat', 'tanggap', 'aktif']",neutral
2021-08-14 12:50:19,"['juta', 'dosis', 'moderna', 'sedia', 'masyarakat', 'proses', 'distribusi', 'sebar', 'provinsi']",neutral
2021-08-14 12:48:13,"['kadrun', 'biang', 'musnah', 'dunia', 'sih']",negative
2021-08-14 12:47:33,"['habis', 'pikir', 'kadrun', 'takut', 'nakuti', 'orang', 'bacot']",negative
2021-08-14 12:47:15,"['sebar', 'hoax', 'konspirasi', 'drun', 'kasi', 'orang', 'takut']",negative
2021-08-14 12:47:00,"['goblok', 'bodoh', 'sih', 'kasih', 'tau', 'susah', 'banget', 'mas', 'kebal', 'fungsi', 'biar', 'kena', 'parah', 'vaksin', 'otak', 'dipake', 'mas']",negative
2021-08-14 12:46:18,"['bilang', 'kebal', 'cape', 'ngomong', 'otak', 'kadrun', 'dang', 'bin', 'tolol', 'kaya']",negative
2021-08-14 12:42:55,"['aman', 'juta', 'dosis', 'langka', 'pasok', 'dunia']",neutral
2021-08-14 12:32:13,"['distribusi', 'tara', 'pakai', 'warga', 'inggris']",neutral
2021-08-14 12:25:41,"['bayang', 'korupsi', 'usd', 'proyek', 'mangkrak', 'maju', 'usd', 'jalan', 'tol', 'rakyat', 'gratis', 'rakyat']",negative
2021-08-14 12:23:32,"['ketua', 'satu', 'tugas', 'satgas', 'tangan', 'letjen', 'tni', 'ganip', 'warsito', 'masyarakat', 'konsisten', 'terap', 'protokol', 'sehat', 'prokes', 'pakai', 'masker', 'jaga', 'jarak', 'cuci', 'tangan', 'sabun']",positive
2021-08-14 12:19:23,"['fill', 'finish', 'kembang', 'universitas', 'airlangga', 'pt', 'biotis', 'jumat']",neutral
2021-08-14 12:18:01,"['tni', 'negara', 'palestina', 'kecuali', 'dubes', 'konsulat', 'nk', 'problem', 'berak', 'kencing', 'makan', 'nikmat', 'gaya', 'pas', 'hut', 'ri', 'bendera', 'asing', 'dikibarin', 'nama', 'anjrit', 'tuh', 'usir', 'bumi']",negative
2021-08-14 12:17:38,"['paksa', 'hilang', 'hak', 'rakyat', 'saking', 'bebal', 'tolak', 'asumsi', 'chip', 'babi', 'haduh', 'rakyat', 'biar', 'kasihan', 'orang', 'tular', 'mreka', 'egois', 'nama']",negative
2021-08-14 12:17:35,"['ancam', 'hebat', 'perintah', 'jajah']",negative
2021-08-14 12:16:40,"['jajah', 'negeri', 'paksa', 'pcr', 'mahal', 'mana', 'sertifikat', 'haduh']",negative
2021-08-14 12:07:13,"['pakai', 'ribet', 'makasih', 'gubernur']",positive
2021-08-14 12:02:54,"['fakta', 'politis', 'berani', 'tentang', 'bijak']",negative
2021-08-14 11:58:29,"['fakta', 'politis', 'berani', 'tentang', 'bijak', 'masuk', 'akal', 'ppkm', 'dll', 'politis', 'ron', 'desantis', 'berani', 'tentang', 'wajib', 'masker', 'anti', 'lockdown', 'anti', 'wajib', 'pikir', 'pilih']",negative
2021-08-14 11:57:34,"['asli', 'sumpah', 'nang', 'liat', 'hey', 'tuh', 'baik', 'baik', 'sodara', 'baik', 'ngeyel', 'kelar', 'pandemi', 'bisa', 'salah', 'perintah', 'doang', 'ngeyel']",negative
2021-08-14 11:55:33,"['ah', 'iya', 'astrazeneca', 'target', 'lansia', 'ketuker', 'ingetnya', 'ibu', 'pakai', 'astrazeneca', 'sehat', 'kipi', 'doang', 'cape', 'telat', 'makan', 'habis', 'langsung', 'kuras', 'kolam', 'ikan', 'bapak', 'kemrin', 'sinovac', 'rombong', 'kantor']",neutral
2021-08-14 11:53:24,"['masuk', 'negara', 'dunia', 'grafik', 'susun', 'our', 'world', 'in', 'data']",neutral
2021-08-14 04:58:37,"['masuk', 'negara', 'dunia', 'grafik', 'susun', 'our', 'world', 'in', 'data', 'suntik', 'juta', 'dosis', 'virus']",neutral
2021-08-14 11:43:35,"['kapolsek', 'wonosalam', 'aman', 'rangka', 'harlah', 'pkb', 'bangkit', 'wisma', 'halim', 'karangrejo']",neutral
2021-08-14 11:41:39,"['rakyat', 'kartu', 'aktivitas', 'tolong', 'penuh']",neutral
2021-08-14 11:41:24,"['habis', 'sakit', 'panas', 'demam', 'rakyat', 'sengsara', 'kandung', 'dalam', 'paksa']",negative
2021-08-14 11:37:35,"['jok', 'gimana', 'rakyat', 'sengsara', 'sehat', 'sakit', 'tanggung']",negative
2021-08-14 11:36:31,"['nasib', 'sengsara', 'badan', 'panas', 'demam']",negative
2021-08-14 11:33:59,"['liga', 'jalan', 'kerumun', 'rum', 'presiden', 'aman', 'periode', 'pakai', 'ubah', 'atur', 'atas', 'gagal', 'mundur', 'sih']",negative
2021-08-14 11:30:38,"['peran', 'dpr', 'dukung', 'upaya', 'baik', 'perintah', 'pulih', 'ekonomi', 'sedia', 'kuat']",positive
2021-08-14 04:46:35,"['peran', 'dpr', 'dukung', 'upaya', 'baik', 'perintah', 'pulih', 'ekonomi', 'sedia', 'kuat', 'perintah', 'dpr', 'tetap', 'target', 'tumbuh', 'ekonomi', 'tumbuh']",positive
2021-08-14 11:28:29,"['sih', 'rugi', 'rugi', 'ayo', 'pikir', 'buka', 'gin', 'selesai', 'pandemi', 'ah', 'kesal', 'banget']",negative
2021-08-14 11:20:45,"['stok', 'rinciannya']",neutral
2021-08-14 11:16:12,"['sayang', 'mustahil', 'pfizer', 'sinovac', 'astrazeneca']",neutral
2021-08-14 01:01:44,"['sayang', 'mustahil', 'pfizer', 'sinovac', 'astrazeneca', 'moderna', 'dosis', 'astrazeneca', 'dosis', 'sinovac', 'moderna', 'dapet', 'apa']",neutral
2021-08-14 11:14:14,"['gin', 'loh', 'sebenernya', 'astrazeneca', 'anjur', 'lansia', 'fisik', 'orang', 'lansia', 'sanggup', 'istilah', 'kipi', 'astrazeneca', 'kuat', 'beda', 'sinovac', 'jenis', 'beda', 'dasar', 'usia', 'negeri', 'astrazeneca', 'astrazeneca', 'pfizer', 'pfizer']",neutral
2021-08-14 11:09:00,"['ikut', 'juang', 'lawan', 'pandemi', 'takut']",positive
2021-08-14 11:05:28,"['peringkat', 'negara', 'capai']",neutral
2021-08-14 11:03:32,"['wujud', 'pandemi', 'ikut', 'kali', 'yuk', 'takut']",positive
2021-08-14 10:45:09,"['antre', 'jam', 'jam', 'tolak', 'penuh', 'serah', 'gitu', 'astaga', 'orang', 'pikir', 'kayak', 'gin', 'sembuh', 'coba', 'masyarakat', 'bandel']",negative
2021-08-14 10:43:24,"['bangsat', 'sebarin', 'hoax', 'wa', 'bokap', 'batu', 'deh', 'orang', 'bikin', 'mati', 'rakyat', 'dijelasin', 'ngomel']",negative
2021-08-14 10:39:06,"['terap', 'ppkm', 'wna', 'masuk', 'bandara', 'soetta']",neutral
2021-08-13 08:24:20,"['terap', 'ppkm', 'wna', 'masuk', 'bandara', 'soetta', 'opung', 'wajib', 'masuk', 'rumah', 'ibadah']",neutral
2021-08-14 10:36:50,"['laku', 'jalan', 'rute', 'wajib', 'kartu', 'minimal', 'dosis', 'surat']",neutral
2021-08-14 04:35:13,"['laku', 'jalan', 'rute', 'wajib', 'kartu', 'minimal', 'dosis', 'surat', 'terang', 'hasil', 'negatif', 'tes', 'rtpcr', 'sampel', 'ambil', 'kurun', 'maksimal', 'jam', 'berangkat', 'syarat', 'jalan', 'isi', 'ehac']",neutral
2021-08-14 10:34:51,"['edukasi', 'si', 'temen', 'anggap', 'anggap', 'alay']",negative
2021-08-14 10:32:30,"['halo', 'min', 'sertifikat', 'pfizer', 'saudi', 'link', 'aplikasi', 'peduli', 'lindung', 'thanks']",neutral
2021-08-14 10:26:52,"['upaya', 'diplomasi', 'kerja', 'lembaga', 'internasional', 'negara', 'perintah', 'penuh', 'butuh', 'sedia', 'program', 'nasional', 'dekat', 'angka', 'juta', 'dosis']",neutral
2021-08-14 10:26:46,"['halo', 'kemenkessaya', 'sertifikat', 'pfizer', 'saudibagaimana', 'link', 'aplikasi', 'peduli', 'lindung', 'thanks']",neutral
2021-08-14 10:24:20,"['seru', 'banget', 'antri', 'rapi', 'layan', 'ramah', 'lokasi', 'strategis', 'prosedur', 'ribet', 'yuk', 'dukung', 'program', 'capai', 'herd', 'immunity', 'kecil', 'tular', 'virus', 'ayo', 'sehat']",positive
2021-08-14 10:17:37,"['semprot', 'disinfektan', 'gerai', 'merdeka', 'kel', 'sukabumi', 'utara', 'kec', 'kebon', 'jeruk', 'jakbar', 'bhabin', 'aiptu', 'sahari', 'poldametrojaya', 'jakbar']",neutral
2021-08-14 09:40:50,"['pfizer', 'biontech', 'bukti', 'efektif', 'lawan', 'varian', 'delta']",neutral
2021-08-14 10:15:47,"['pfizer', 'biontech', 'bukti', 'efektif', 'lawan', 'varian', 'delta']",neutral
2021-08-14 09:27:26,"['pfizer', 'biontech', 'bukti', 'efektif', 'lawan', 'varian', 'delta', 'cina', 'borong', 'jabat', 'negeri', 'beli', 'juta', 'sinovac', 'buat', 'cina', 'laku', 'negeri']",neutral
2021-08-14 10:04:10,"['ayo', 'kunjung', 'gerai', 'merdeka', 'dekat', 'sehat']",positive
2021-08-14 09:58:48,"['pekan', 'agustus', 'kemenkes', 'alokasi', 'juta', 'dosis', 'moderna', 'provinsi']",neutral
2021-08-14 00:50:26,"['pekan', 'agustus', 'kemenkes', 'alokasi', 'juta', 'dosis', 'moderna', 'provinsi', 'masyarakat']",neutral
2021-08-14 09:58:00,"['perintah', 'badan', 'awas', 'obat', 'makan', 'bpom', 'awas', 'damping', 'uji', 'kaji']",neutral
2021-08-14 03:50:00,"['perintah', 'badan', 'awas', 'obat', 'makan', 'bpom', 'awas', 'damping', 'uji', 'kaji', 'program', 'masyarakat']",neutral
2021-08-13 20:17:04,"['perintah', 'badan', 'awas', 'obat', 'makan', 'bpom', 'awas', 'uji', 'kaji', 'aman', 'mutu', 'khasiat']",positive
2021-08-14 09:56:19,"['diskriminasi', 'wni', 'atur', 'wni', 'ken', 'mall', 'atur', 'mall', 'wni', 'negri']",negative
2021-08-14 09:05:41,"['diskriminasi', 'wni', 'atur', 'wni', 'ken', 'mall', 'atur', 'mall', 'wni', 'negri', 'masuk', 'mall', 'wna', 'tkw', 'negri', 'masuk', 'lewat', 'cek', 'point', 'bandara']",negative
2021-08-14 09:54:27,"['atur', 'layak', 'laku', 'daerah', 'daerah', 'daerah', 'minim']",negative
2021-08-14 09:47:18,"['ada', 'masal', 'varian', 'delta', 'tingkat', 'negara', 'masyarakat', 'dosis', 'kuat', 'klik', 'link', 'berita', 'lengkap']",neutral
2021-08-14 09:45:07,"['urus', 'urus', 'surat', 'ribet', 'banget', 'deh']",negative
2021-08-14 09:42:19,"['sengsara', 'sengsara', 'bikin', 'sengsara', 'masyarakat', 'coba', 'hadeh']",negative
2021-08-14 09:41:01,"['warga', 'jakarta', 'vaksin', 'terima', 'bantu', 'jakarta', 'wajib', 'hore']",neutral
2021-08-14 09:35:52,"['program', 'orang', 'gin', 'vaksin', 'beli', 'mana', 'sih', 'jual', 'beli', 'masuk', 'program', 'perintah']",neutral
2021-08-14 09:34:02,"['hasil', 'diplomasi', 'menlu', 'terima', 'juta', 'dosis', 'negeri']",neutral
2021-08-14 09:28:07,"['pakai', 'moderna', 'gila', 'efek', 'rendah', 'cakup', 'pakai', 'moderna', 'sinovac', 'efek']",negative
2021-08-14 09:24:22,"['gila', 'ngaku', 'orang', 'pinter', 'bego', 'who', 'manut', 'who', 'varian', 'kebal', 'bekal', 'percya', 'mah', 'tolol', 'virus', 'mah', 'santai']",negative
2021-08-14 09:01:03,"['essay', 'infografis', 'banyak', 'jahat', 'kait', 'marak', 'oknum', 'menyalahgunakan', 'wenang', 'salah', 'satu', 'kosong', 'hukum']",negative
2021-08-14 09:00:44,"['hai', 'kangen', 'mudik', 'eizie', 'sabar', 'sebentar', 'lupa', 'biar', 'cepat', 'mudik']",positive
2021-08-14 08:58:03,"['tajuk', 'danone', 'vaccine', 'center', 'isi', 'merdeka', 'danone', 'hadir', 'mini', 'sentra']",neutral
2021-08-14 08:49:02,"['perintah', 'mah', 'gitu', 'rakyat', 'bego', 'vaksin', 'gratis', 'pergi', 'mana', 'kartu', 'laku', 'tes', 'pcr', 'harga', 'sesuai', 'kantong', 'rakyat', 'kata', 'cari', 'duit', 'ogah', 'mau', 'kata', 'korupsi']",negative
2021-08-14 08:44:26,"['paksa', 'bulan', 'mana', 'atur', 'surat', 'muncul', 'atur', 'sengsara', 'rakyat']",negative
2021-08-14 08:41:42,"['bukti', 'aman', 'tinggal', 'tunggu', 'awan', 'allah', 'marah']",negative
2021-08-13 12:51:41,"['bukti', 'aman', 'tinggal', 'tunggu', 'awan', 'allah', 'marah', 'ngedumel', 'capek', 'orang']",negative
2021-08-14 08:40:46,"['friends', 'silah', 'ikut', 'kongres', 'diaspora', 'livestream', 'youtube', 'link', 'bawah', 'jam', 'wib', 'sesi', 'teknologi']",neutral
2021-08-14 08:24:34,"['friends', 'silah', 'ikut', 'kongres', 'diaspora', 'livestream', 'youtube', 'link', 'bawah', 'jam', 'wib', 'sesi', 'teknologi', 'tentu', 'panelis', 'indra', 'rudiansyah', 'teliti', 'diaspora', 'oxford', 'hasil', 'astrazeneca']",neutral
2021-08-14 08:38:42,"['badan', 'pom', 'jamin', 'aman', 'khasiat', 'mutu', 'uji', 'kaji', 'aman', 'masuk']",positive
2021-08-14 08:38:24,"['slank', 'arti', 'merdeka', 'slank', 'pandemi']",neutral
2021-08-14 08:37:05,"['reposted', 'from', 'ri', 'kalbar', 'tambah', 'juta', 'dosis', 'coronavac', 'produksi', 'sinovac', 'jumat']",neutral
2021-08-14 08:19:57,"['reinfeksi', 'penyitas', 'saran', 'baca', 'info', 'lengkap']",neutral
2021-08-14 08:12:06,"['bentuk', 'ikhtiar', 'upaya', 'cegah', 'tular', 'dukung', 'perintah', 'bebas', 'sinergi', 'tingkat', 'imunitas']",positive
2021-08-14 08:10:36,"['negara', 'maju', 'applikasinya', 'bagus', 'hasil', 'bagus', 'applikasi', 'bagus', 'hasil', 'semerawut', 'hasil', 'applikasi', 'tulis']",negative
2021-08-14 08:10:06,"['alhamdulillah', 'tahap', 'terimaksih', 'ayo', 'sehat', 'pelaksanaanya', 'tanggal', 'takut', 'tugas', 'panitia', 'ramah', 'izin', 'ayo', 'cup', 'biar', 'sehat']",positive
2021-08-14 08:09:04,"['moga', 'bantu', 'negeri', 'baca', 'masuk', 'list', 'who']",neutral
2021-08-14 08:08:42,"['bahaya', 'tubuh', 'unsur', 'babi', 'dalam']",negative
2021-08-14 08:07:12,"['bilang', 'bahaya', 'ngeyel', 'kasih']",negative
2021-08-14 08:07:03,"['pengaruh', 'gitu', 'unsur', 'kandung', 'sehat', 'bikin', 'bahaya']",negative
2021-08-14 08:06:54,"['bahaya', 'laten', 'komunis', 'china', 'mesra']",negative
2021-08-14 08:06:43,"['komunis', 'china', 'tuju', 'bunuh', 'populasi', 'dunia', 'dukung', 'dasar', 'kok']",negative
