waktu,tweet,sentiment
2021-08-15 00:54:57,"['fayola', 'agatha', 'salah', 'siswa', 'kelas', 'enam', 'sd', 'salah', 'alas', 'vaksin', 'ajar', 'tatap', 'muka']",neutral
2021-08-15 00:51:31,"['giat', 'vaksinasi', 'siap', 'dosis', 'vaksin', 'serta', 'vaksin', 'sembako', 'guru', 'siswa']",neutral
2021-08-15 00:48:51,"['siswa', 'damping', 'orangtua', 'kerabat', 'ikut', 'tahap', 'skrining', 'suntik', 'vaksin', 'sinovac']",neutral
2021-08-15 00:44:17,"['indonesia', 'masuk', 'daftar', 'negara', 'suntik', 'vaksin', 'covid', 'grafik', 'susun']",neutral
2021-08-15 00:38:00,"['indonesia', 'masuk', 'daftar', 'negara', 'suntik', 'vaksin', 'covid', 'grafik', 'susun', 'our', 'world', 'in', 'data', 'agustus', 'indonesia', 'suntik', 'juta', 'dosis', 'vaksin', 'virus', 'corona']",neutral
2021-08-15 00:41:43,"['sambut', 'merdeka', 'republik', 'indonesia', 'polres', 'probolinggo', 'gelar', 'gerai', 'vaksin', 'distribusi', 'bansos', 'pondok', 'pesantren', 'al', 'habib', 'muhammad', 'shodiq', 'bin', 'husein', 'camat', 'maron', 'sabtu', 'agustus']",neutral
2021-08-15 00:37:42,"['perintah', 'indonesia', 'cipta', 'vaksin', 'polio']",neutral
2021-08-15 00:00:00,"['perintah', 'indonesia', 'cipta', 'vaksin', 'polio']",neutral
2021-08-15 00:09:34,"['unggah', 'kartu', 'vaksin', 'data', 'rawan', 'curi', 'blunder', 'bpip', 'bentur', 'islam', 'nasionalisme', 'saksi', 'kabar', 'indonesia', 'pagi']",neutral
2021-08-14 15:22:09,"['unggah', 'kartu', 'vaksin', 'data', 'rawan', 'curi', 'blunder', 'bpip', 'bentur', 'islam', 'nasionalisme', 'saksi', 'kabar', 'indonesia', 'pagi', 'live', 'minggu', 'agustus', 'wib', 'tvone', 'live', 'streaming']",neutral
2021-08-15 00:07:45,"['perintah', 'indonesia', 'cipta', 'vaksin', 'polio']",neutral
2021-08-13 07:29:29,"['rangka', 'cepat', 'vaksinasi', 'perintah', 'polisi', 'republik', 'indonesia', 'ada', 'vaksin', 'merdeka', 'giat', 'pantau', 'langsung', 'kapolsek', 'pasar', 'rebo', 'kompol', 'marbun']",neutral
2021-08-13 23:49:50,"['rangka', 'cepat', 'vaksinasi', 'perintah', 'polisi', 'republik', 'indonesia', 'ada', 'vaksin', 'merdeka', 'giat', 'pantau', 'langsung', 'kapolsek', 'pasar', 'rebo', 'kompol', 'marbun', 'jumat', 'agustus']",neutral
2021-08-15 00:07:33,"['rangka', 'cepat', 'vaksinasi', 'perintah', 'polisi', 'republik', 'indonesia', 'ada', 'vaksin', 'merdeka', 'giat', 'pantau', 'langsung', 'kapolsek', 'pasar', 'rebo', 'kompol', 'marbun', 'sabtu', 'agustus']",neutral
2021-08-15 00:03:10,"['warga', 'indonesia', 'terima', 'vaksin', 'covid', 'dosis', 'lengkap', 'capai', 'juta', 'jiwa']",neutral
2021-08-15 00:00:31,"['perintah', 'indonesia', 'cipta', 'vaksin', 'polio']",neutral
2021-08-14 23:56:01,"['masuk', 'mall', 'vaksin', 'buka', 'masker']",neutral
2021-08-14 23:46:54,"['vaksin', 'shangchi', 'rilis', 'indonesia']",neutral
2021-08-14 23:37:20,"['warga', 'indonesia', 'bebas', 'vaksin', 'mana', 'ktp', 'online', 'beneran', 'ibukota', 'negara']",neutral
2021-08-14 23:32:48,"['perintah', 'arab', 'saudi', 'buka', 'pintu', 'jamaah', 'umroh', 'negeri', 'syarat', 'laksana', 'vaksinasi']",neutral
2021-08-14 23:31:46,"['perintah', 'arab', 'saudi', 'jemaah', 'asing', 'laksana', 'ibadah', 'umroh', 'saudi', 'lengkap', 'vaksin', 'tuju', 'perintah', 'arab', 'saudi']",neutral
2021-08-14 23:19:50,"['wni', 'akses', 'vaksin', 'gratis', 'indonesia']",neutral
2021-08-14 23:11:26,"['vaksin', 'selamat', 'indonesia', 'vaksinasi', 'ajar', 'lindung', 'rakyat', 'indonesia', 'tular', 'covid']",positive
2021-08-14 23:11:15,"['wallahu', 'alam', 'cang', 'apa', 'respect', 'nyata', 'sadar', 'milik', 'akal', 'peran', 'ahli', 'indonesia', 'buka', 'uji', 'klinis', 'vaksin']",neutral
2021-08-14 23:10:53,"['orang', 'iri', 'sepak', 'bola', 'eropa', 'udh', 'nonton', 'langsung', 'hei', 'orang', 'percaya', 'vaksin', 'chipnya', 'indonesia', 'konser', 'nonton', 'bola', 'tribun', 'kocak']",negative
2021-08-14 23:10:28,"['kadrun', 'provokasi', 'fpi', 'fpi']",negative
2021-08-14 23:02:31,"['negara', 'negara', 'kaya', 'rencana', 'booster', 'vaksin', 'covid', 'warga', 'negara', 'hasil', 'rendah']",negative
2021-08-14 01:00:00,"['negara', 'negara', 'kaya', 'rencana', 'booster', 'vaksin', 'covid', 'warga', 'negara', 'hasil', 'rendah', 'kurang', 'vaksin', 'senjang', 'vaksinasi', 'covid', 'daerah', 'indonesia']",negative
2021-08-14 21:51:03,"['juta', 'warga', 'indonesia', 'suntik', 'vaksin', 'covid', 'lengkap']",neutral
2021-08-14 21:22:08,"['indonesia', 'vaksin', 'gratis', 'duluan', 'rakyat', 'desa', 'desa']",neutral
2021-08-14 20:11:35,"['malam', 'gin', 'astra', 'trending', 'indonesia', 'dosis', 'vaksin', 'astrazeneca', 'dosis']",neutral
2021-08-14 19:02:06,"['selamat', 'pagi', 'admin', 'kemenkes', 'perihal', 'karantina', 'vaksin', 'kali', 'negara', 'indonesia', 'ikut', 'karantina', 'terima', 'kasih']",neutral
2021-08-14 18:43:12,"['astra', 'bagus', 'opung', 'umur', 'umur', 'merdeka', 'indonesia', 'mama', 'vaksin', 'astra', 'gejala', 'cuman', 'gel', 'doang', 'demam', 'gejala', 'parah', 'gantung', 'antibodi', 'anti', 'bodi', 'kuat', 'bagus', 'tambah', 'vaksin', 'astra']",neutral
2021-08-14 18:28:24,"['senang', 'baca', 'provokasi', 'kampanye', 'kaum', 'percaya', 'covid', 'percaya', 'vaksin']",negative
2021-08-14 10:17:58,"['senang', 'baca', 'provokasi', 'kampanye', 'kaum', 'percaya', 'covid', 'percaya', 'vaksin', 'percaya', 'rakyat', 'sungguh', 'rakyat', 'indonesia', 'dasar', 'manut', 'pimpin', 'kadrun', 'rajalela', 'acau', 'negeri']",negative
2021-08-14 10:17:58,"['percaya', 'rakyat', 'sungguh', 'rakyat', 'indonesia', 'dasar', 'manut', 'kpd', 'pimpin', 'sblm', 'qadrun', 'rajalela', 'acau', 'negeri']",negative
2021-08-14 18:26:51,"['perintah', 'indonesia', 'jumat', 'aman', 'terima', 'juta', 'dosis', 'vaksin', 'bentuk', 'vaksin', 'vaksin', 'curah', 'ri', 'sabtu']",neutral
2021-08-14 18:09:04,"['perintah', 'indonesia', 'target', 'sasar', 'vaksinasi', 'covid', 'orang']",neutral
2021-08-14 18:06:41,"['ayo', 'indonesia', 'vaksin', 'biar', 'nonton', 'bola', 'kaya', 'gin']",positive
2021-08-14 17:57:05,"['saat', 'rakyat', 'indonesia', 'cari', 'makan', 'susah', 'batas', 'alas', 'surat', 'vaksin', 'derita', 'rakyat', 'suguh', 'baliho', 'trending', 'topik', 'adab', 'akhlak', 'rakyat', 'jadi', 'poin', 'elit', 'politik']",negative
2021-08-14 17:55:12,"['nasi', 'goreng', 'gratis', 'beli', 'vaksin', 'box', 'denpasar', 'barat', 'dukung', 'upaya', 'gera', 'vaksinasi', 'indonesia', 'dunia', 'apayabox', 'nasi', 'goreng', 'gratis', 'khusus', 'vaksin', 'salah', 'satu', 'ayo', 'klaim']",neutral
2021-08-14 17:48:27,"['kemarin', 'suntik', 'juta', 'dosis', 'vaksin', 'juta', 'orang', 'upaya', 'tembus', 'angka']",neutral
2021-08-11 04:20:53,"['kemarin', 'suntik', 'juta', 'dosis', 'vaksin', 'juta', 'orang', 'upaya', 'tembus', 'angka', 'juta', 'suntik', 'agustus', 'informasi', 'indonesia', 'capai', 'juta', 'suntik', 'januari', 'juli']",neutral
2021-08-14 17:45:44,"['vaksin', 'gerai', 'vaksin', 'presisi', 'proses', 'cepat', 'tahap', 'mudah', 'pakai', 'ribet', 'gratis', 'sobat', 'polri', 'indonesia', 'ragu', 'vaksinasi', 'covid', 'gerai', 'vaksin', 'presisi']",positive
2021-08-13 11:44:22,"['vaksin', 'gerai', 'vaksin', 'presisi', 'proses', 'cepat', 'tahap', 'mudah', 'pakai', 'ribet', 'gratis', 'sobat', 'polri', 'indonesia', 'ragu', 'yaa', 'vaksinasi', 'covid', 'gerai', 'vaksin', 'presisi']",positive
2021-08-14 06:57:32,"['vaksin', 'gerai', 'vaksin', 'presisi', 'proses', 'cepat', 'tahap', 'mudah', 'pakai', 'ribet', 'gratis', 'sobat', 'polri', 'indonesia', 'ragu', 'yaa', 'vaksinasi', 'covid', 'gerai', 'vaksin', 'presisi', 'ayo', 'buru', 'dateng']",positive
2021-08-14 06:00:06,"['proses', 'cepat', 'tahap', 'mudah', 'pakai', 'ribet', 'gratis', 'sobat', 'polri', 'indonesia', 'ragu', 'yaa', 'vaksinasi', 'covid', 'gerai', 'vaksin', 'presisi', 'sinergi', 'tingkat', 'imunitas']",positive
2021-08-14 08:44:51,"['proses', 'cepat', 'tahap', 'mudah', 'pakai', 'ribet', 'gratis', 'sobat', 'polri', 'indonesia']",positive
2021-08-14 17:29:34,"['buat', 'salah', 'komentar', 'berita', 'astaghfirullah', 'vaksin', 'pakai', 'kek', 'gin', 'indonesia', 'jenius', 'ganggu', 'ginjal', 'sembuh', 'total', 'kanker', 'prostat', 'serang', 'sistem', 'imun', 'tubuh', 'indonesia', 'jenius', 'ganggu', 'ginjal', 'sembuh']",neutral
2021-08-14 17:23:49,"['ketua', 'kadin', 'indonesia', 'arsjad', 'rasjid', 'mobil', 'vaksin', 'covid', 'dilluncurkan', 'agustus', 'bagi']",neutral
2021-08-14 17:23:04,"['ketua', 'kadin', 'indonesia', 'arsjad', 'rasjid', 'mobil', 'vaksin', 'covid', 'dilluncurkan', 'agustus', 'bagi', 'kadin', 'daerah']",neutral
2021-08-14 17:14:41,"['mas', 'butuh', 'data', 'lokal', 'dipungkiri', 'sumber', 'berita', 'efek', 'buruk', 'vaksin', 'angkat', 'media', 'mainstream', 'us', 'nama', 'vaers', 'mas', 'lihat', 'data', 'mati', 'akibat', 'vaksin', 'sana', 'indonesia', 'vaers', 'gitu']",negative
2021-08-14 16:57:09,"['kuaci', 'bos', 'vaksin', 'kejar', 'setor', 'bos', 'vaksin', 'indonesia', 'perintah', 'segitunya']",negative
2021-08-14 16:51:58,"['eropa', 'covid', 'vaksin', 'indonesia', 'batas', 'sama', 'tolak', 'vaksin']",negative
2021-08-14 16:48:49,"['fokus', 'sosialisasi', 'vaksin', 'kader', 'loyalis', 'kelompok', 'rakyat', 'indonesia', 'serah', 'luhut']",neutral
2021-08-14 16:33:17,"['indonesia', 'aman', 'juta', 'dosis', 'vaksin', 'covid', 'juli']",neutral
2021-08-14 16:30:01,"['menteri', 'negeri', 'ri', 'retno', 'marsudi', 'kabar', 'masyarakat', 'indonesia', 'dosis', 'vaksin', 'covid']",neutral
2021-08-14 16:26:13,"['demo', 'anti', 'lockdown', 'anti', 'masker', 'anti', 'vaksin', 'anti', 'prokes', 'anti', 'sertifikat', 'vaksin', 'warga', 'inggris', 'satu', 'realisasi', 'indonesia', 'warga', 'hipnotis', 'covid']",negative
2021-08-14 16:02:30,"['wni', 'masuk', 'mall', 'pakai', 'sertifikat', 'vaksin', 'wnc', 'masuk', 'indonesia', 'bebas', 'karna', 'bawa', 'surat', 'hutang', 'indonesia', 'china']",negative
2021-08-14 15:57:35,"['nice', 'info', 'bang', 'moga', 'momen', 'orang', 'orang', 'vaksin', 'indonesia', 'bangkit', 'sembuh', 'pandemi']",positive
2021-08-14 15:53:03,"['dokter', 'alat', 'pada', 'layak', 'juang', 'jadi', 'indonesia']",positive
2021-08-12 18:32:26,"['dokter', 'alat', 'pada', 'layak', 'juang', 'jadi', 'indonesia', 'aman', 'terima', 'kasih', 'mamah', 'om', 'tante', 'kakak', 'adik', 'percaya', 'vaksin', 'covid', 'mamah', 'basudara']",positive
2021-08-14 15:52:18,"['suruh', 'vaksin', 'sekolah', 'si', 'trivia', 'asi', 'games', 'indonesia', 'mengikutsertakan', 'israel', 'taiwan']",neutral
2021-08-14 15:49:51,"['saran', 'who', 'sintas', 'covid', 'dosis', 'penuh', 'vaksin', 'covid', 'sedia', 'negara']",neutral
2021-08-14 14:56:21,"['saran', 'who', 'sintas', 'covid', 'dosis', 'penuh', 'vaksin', 'covid', 'sedia', 'negara', 'sesuai', 'negara', 'indonesia', 'terap', 'jarak', 'riwayat', 'sakit', 'covid']",neutral
2021-08-14 15:48:19,"['asosiasi', 'ecommerce', 'indonesia', 'menteri', 'dagang', 'blokir', 'kunci', 'tawar', 'produk', 'jasa', 'cetak', 'kartu']",neutral
2021-08-14 15:00:00,"['asosiasi', 'ecommerce', 'indonesia', 'menteri', 'dagang', 'blokir', 'kunci', 'tawar', 'produk', 'jasa', 'cetak', 'kartu', 'vaksin', 'covid', 'lokapasar', 'tawar', 'jasa', 'cetak', 'potensi', 'timbul', 'bocor', 'data', 'pribadi']",neutral
2021-08-14 15:45:17,"['who', 'rekomendasi', 'hamil', 'vaksin', 'manfaat', 'mudharat', 'laku', 'vaksin']",neutral
2021-08-14 15:02:41,"['who', 'rekomendasi', 'hamil', 'vaksin', 'manfaat', 'mudharat', 'laku', 'vaksin', 'covid', 'indonesia', 'indonesia', 'tetap', 'vaksin', 'hamil', 'sinovac', 'moderna', 'pfizer']",neutral
2021-08-14 15:40:06,"['indonesia', 'bangkit', 'lawan', 'covid', 'ayo', 'vaksin', 'vaksin']",positive
2021-08-14 15:29:09,"['buat', 'aku', 'manjur', 'borong', 'vaksin', 'indonesia', 'china', 'alih', 'pfizer', 'moderna']",negative
2021-08-14 15:28:27,"['heran', 'sih', 'angka', 'covid', 'indonesia', 'kendali', 'bukti', 'manusia', 'bebel', 'ngeyelan', 'suruh', 'vaksin', 'takziyah', 'orang', 'tinggal', 'covid']",negative
2021-08-14 15:25:27,"['situasi', 'positivity', 'rate', 'jakarta', 'turun', 'angka', 'persen', 'indonesia', 'persen']",neutral
2021-08-14 15:25:01,"['negara', 'keluar', 'statemen', 'vaksin', 'wajib', 'syarat', 'urus', 'surat', 'apa', 'tingkat']",negative
2021-08-14 13:22:04,"['negara', 'keluar', 'statemen', 'vaksin', 'wajib', 'syarat', 'urus', 'surat', 'apa', 'tingkat', 'eksekusi', 'negara', 'wajib', 'paksa', 'halus', 'prof', 'salim', 'said', 'indonesia', 'negara', 'takut', 'tuhan', 'daniel', 'gerdy', 'adi']",negative
2021-08-14 15:21:30,"['vaksin', 'mending', 'pakai', 'vaksin', 'sih', 'via']",neutral
2021-08-14 15:21:24,"['vaksin', 'mending', 'pakai', 'vaksin', 'sih', 'via', 'vaksin']",neutral
2021-08-14 15:21:09,"['dapat', 'dr', 'tifauziah', 'tetang', 'vaksin', 'astrazeneca', 'vaksin', 'datang', 'indonesia', 'vaksin']",neutral
2021-08-14 15:18:08,"['prediksi', 'bodoh', 'rakyat', 'indonesia', 'bodoh', 'biar', 'vaksin', 'kejang', 'mata', 'allah', 'swt', 'selamat', 'indonesia']",negative
2021-08-14 15:18:04,"['orang', 'indonesia', 'terima', 'vaksin', 'covid', 'dosis', 'lengkap', 'kali', 'sunti', 'tambah', 'orang']",neutral
2021-08-14 15:14:29,"['mudah', 'mudah', 'indonesia', 'deh', 'capek', 'banget', 'pandemi', 'video', 'who', 'pantau', 'virus', 'marburg']",neutral
2021-08-14 15:10:55,"['mudah', 'mudah', 'indonesia', 'deh', 'capek', 'banget', 'pandemi', 'video', 'who', 'pantau', 'virus', 'marburg', 'kembang', 'vaksin']",neutral
2021-08-14 15:11:20,"['vaksin', 'vaksin', 'suntik', 'ketawa', 'vaksin', 'astra', 'jenaka', 'kuta', 'bal', 'indonesia']",neutral
2021-08-14 14:57:55,"['bentuk', 'adil', 'orang', 'indonesia', 'repot', 'bawa', 'sertifikat', 'vaksin']",negative
2021-08-13 14:29:41,"['bentuk', 'adil', 'orang', 'indonesia', 'repot', 'bawa', 'sertifikat', 'vaksin', 'qr', 'codenya', 'orang', 'nyelonong', 'masuk', 'mal', 'pakai', 'kartu', 'isi', 'tulis', 'tangan']",negative
2021-08-14 14:57:48,"['vaksinasi', 'ajar', 'tingkat', 'herd', 'immunity', 'ayo', 'vaksin']",positive
2021-08-14 14:54:13,"['warga', 'indonesia', 'terima', 'vaksin', 'covid', 'dosis', 'lengkap', 'capai', 'juta', 'orang']",neutral
2021-08-14 14:41:34,"['nur', 'nadlifah', 'gelar', 'safari', 'vaksin', 'indonesia', 'brebes', 'tegal']",neutral
2021-08-14 14:36:28,"['indonesia', 'catat', 'negara', 'besar', 'suntik', 'juta', 'dosis', 'vaksin']",neutral
2021-08-14 14:25:20,"['iya', 'kasih', 'vaksin', 'indonesia', 'who', 'gratis', 'eh', 'jual', 'bayar', 'kepret', 'who']",negative
2021-08-14 14:24:22,"['indonesia', 'aman', 'juta', 'dosis', 'vaksin', 'langka', 'pasok']",neutral
2021-08-14 14:21:09,"['ayo', 'vaksin', 'jago', 'wujud', 'herder', 'immunity']",positive
2021-08-14 14:18:00,"['pasok', 'langka', 'indonesia', 'aman', 'juta', 'dosis', 'vaksin']",neutral
2021-08-14 12:20:37,"['berita', 'baru', 'pasok', 'langka', 'indonesia', 'aman', 'juta', 'dosis', 'vaksin', 'marsudi', 'covid']",neutral
2021-08-14 14:16:59,"['full', 'capacity', 'stadion', 'indonesia', 'kali', 'liga', 'jamet', 'vaksin']",neutral
2021-08-14 14:15:13,"['negeri', 'orang', 'cuman', 'kerja', 'vaksin', 'tahan', 'hidup', 'indonesia', 'orang', 'rumah', 'libur', 'senang', 'bikin', 'konten', 'mantap', 'kok']",negative
2021-08-14 14:15:00,"['perintah', 'gencar', 'laksana', 'program', 'vaksinasi', 'rakyat', 'indonesia', 'tangan', 'pandemi', 'covid', 'stok', 'vaksin', 'daerah', 'provinsi', 'kepri', 'sedia', 'manfaat', 'via']",positive
2021-08-14 12:11:35,"['perintah', 'gencar', 'laksana', 'program', 'vaksinasi', 'rakyat', 'indonesia', 'tangan', 'pandemi', 'covid', 'stok', 'vaksin', 'daerah', 'provinsi', 'kepri', 'sedia', 'manfaat']",positive
2021-08-14 12:15:25,"['perintah', 'gencar', 'laksana', 'program', 'vaksinasi', 'rakyat', 'indonesia', 'tangan', 'pandemi']",positive
2021-08-14 14:10:27,"['jatah', 'vaksin', 'mahasiswa', 'sehat', 'pulang', 'indonesia', 'masuk', 'rs', 'insyaallah', 'pfizer', 'ambil', 'jatah', 'booster', 'moderna', 'dapet', 'iya', 'titer', 'pfizer', 'tahan', 'tubuh']",neutral
2021-08-14 14:04:48,"['indonesia', 'aman', 'juta', 'dosis', 'vaksin', 'covid', 'langka', 'pasok']",neutral
2021-08-14 14:04:35,"['okay', 'har', 'jumpa', 'antivax', 'ambil', 'vaksin', 'takut', 'isi', 'kandung', 'pulang', 'indonesia', 'vaksin', 'padan', 'muka', 'kau']",negative
2021-08-14 14:03:42,"['sobatkom', 'stok', 'dosis', 'vaksin', 'indonesia', 'tambah', 'datang', 'tahap', 'kirim', 'vaksin', 'loh']",neutral
2021-08-14 13:58:10,"['thailand', 'negara', 'milik', 'prinsip', 'indonesia', 'milik', 'tenaga', 'ahli', 'buat', 'vaksin', 'handal', 'sayang', 'indonesia', 'pimpin', 'jokowi']",neutral
2021-08-14 13:57:25,"['tolong', 'bubarin', 'resah', 'indonesia', 'liga', 'susah', 'main', 'sulit', 'main', 'isi', 'klub', 'vaksin', 'tonton', 'ken', 'tayang', 'tv', 'indo', 'isi', 'bola', 'covid', 'mulu', 'beritain', 'yo', 'move', 'on']",negative
2021-08-14 13:57:20,"['rangka', 'hut', 'republik', 'indonesia', 'hut', 'tvri', 'ada', 'sentra', 'vaksinasi', 'rabu', 'agustus', 'lokasi']",positive
2021-08-14 01:01:27,"['rangka', 'hut', 'republik', 'indonesia', 'hut', 'tvri', 'ada', 'sentra', 'vaksinasi', 'rabu', 'agustus', 'lokasi', 'halaman', 'lpp', 'tvri', 'laku', 'vaksin', 'dosis', 'ayo', 'vaksin', 'putus', 'mata', 'rantai', 'covid']",positive
2021-08-14 13:48:53,"['ubah', 'pres', 'nomor', 'ada', 'vaksin', 'laksana', 'vaksinasi', 'presiden', 'joko', 'widodo', 'target', 'populasi', 'indonesia', 'mesti', 'vaksinasi', 'covid', 'upaya', 'henti', 'tular', 'virus', 'corona']",neutral
2021-08-14 13:48:25,"['indonesia', 'juta', 'dosis', 'duduk', 'juta', 'jerman', 'inggris', 'turki', 'perancis', 'vaksin', 'juta', 'dosis', 'duduk', 'juta', 'indonesia', 'juta', 'dosis', 'turun']",neutral
2021-08-14 13:48:11,"['konferensi', 'komite', 'lapor', 'produk', 'vaksin', 'produk', 'biologis', 'okt', 'bukti', 'fda', 'tau', 'dampak', 'negatif']",negative
2021-08-14 02:08:48,"['konferensi', 'komite', 'lapor', 'produk', 'vaksin', 'produk', 'biologis', 'okt', 'bukti', 'fda', 'tau', 'dampak', 'negatif', 'buruk', 'vaksin', 'wuhan', 'flu', 'mati', 'bulan', 'eua', 'sebar', 'paksa', 'terap', 'vaksinasi', 'wajib', 'pass', 'vaksin', 'fda', 'indonesia']",negative
2021-08-14 13:36:14,"['target', 'suntik', 'juta', 'vaksin', 'hari', 'capai', 'ketua', 'dpd', 'ri', 'ajak', 'masyarakat', 'dukung', 'herd', 'immunity', 'indonesia']",positive
2021-08-14 13:36:10,"['perintah', 'indonesia', 'aman', 'terima', 'juta', 'dosis', 'vaksin', 'bentuk', 'vaksin', 'vaksin', 'curah']",neutral
2021-08-14 13:36:03,"['sumpah', 'deh', 'vaksinasi', 'indonesia', 'ribet', 'ruwet', 'antre', 'pagi', 'vaksin', 'siang', 'kacau', 'poko']",negative
2021-08-14 13:35:43,"['indonesia', 'acara', 'libat', 'tonton', 'vaksin', 'ppkm', 'langsung', 'tonton', 'kangen', 'tonton', 'langsung']",neutral
2021-08-14 13:34:31,"['tanda', 'rumah', 'indonesia', 'sduah', 'vaksin', 'anggar', 'duit']",neutral
2021-08-14 13:31:39,"['pasok', 'vaksin', 'langka', 'indonesia', 'hasil', 'aman', 'juta', 'dosis']",neutral
2021-08-14 13:19:51,"['juta', 'dosis', 'vaksin', 'terima', 'indonesia', 'agustus']",neutral
2021-08-14 13:17:05,"['old', 'trafford', 'penuh', 'tonton', 'indonesia', 'juang', 'vaksin', 'prokes']",neutral
2021-08-14 13:07:44,"['who', 'deklarasi', 'vaksinasi', 'sifat', 'sukarela', 'mandatory', 'indonesia', 'salah', 'kaprah', 'mekanisme', 'orang', 'indonesia', 'desa', 'takut', 'vaksin', 'edukasi', 'instansi', 'kait']",negative
2021-08-14 13:05:12,"['vaksin', 'vaksin', 'mati', 'gitu', 'paksa']",negative
2021-08-14 13:03:22,"['vaksin', 'hasut', 'vaksinasi']",negative
2021-08-14 13:00:36,"['khawatir', 'ikat', 'dokter', 'indonesia', 'uji', 'klinis', 'vaksin', 'sinovac', 'bukti', 'efektif', 'aman', 'anak', 'anak', 'usia']",positive
2021-08-14 12:59:52,"['susah', 'kasih', 'vaksin', 'mati', 'orang', 'percaya', 'perintah', 'antek', 'antek', 'china']",negative
2021-08-14 12:58:36,"['indonesia', 'sungguh', 'untung', 'vaksin', 'luar', 'negara', 'kerja', 'super', 'ekstra', 'vaksin', 'masyarakat', 'indonesia', 'wajib', 'mudah']",neutral
2021-08-14 12:58:04,"['pikir', 'vaksin', 'hasil', 'atas', 'pandemi', 'naif', 'mas', 'vaksin', 'isi', 'bagus']",negative
2021-08-14 12:57:43,"['naif', 'mas', 'birokrasi', 'vaksinasi', 'indonesia', 'ribetnya', 'ampun', 'vaksin', 'domisili', 'ktp', 'elektronik', 'tinggal', 'indonesia', 'aja', 'surat', 'domisili']",negative
2021-08-14 12:57:40,"['isi', 'paksa', 'vaksin']",negative
2021-08-14 12:55:57,"['khawatir', 'relatif', 'perspektif', 'kolaborasi', 'cisdi', 'indonesia', 'ada', 'training', 'for', 'trainer', 'cocok', 'banget', 'nih', 'tingkat', 'tahu', 'tangkal', 'misinformasi', 'vaksin', 'covid', 'catat', 'lupa', 'daftar']",neutral
2021-08-14 12:55:16,"['sulit', 'urus', 'ktp', 'sertifikat', 'vaksin', 'urus', 'sim', 'sertifakat', 'vaksin', 'muak', 'indonesia']",negative
2021-08-14 12:54:31,"['niat', 'vaksin', 'indonesia', 'bayar', 'bencana', 'nasional', 'mas', 'pura', 'pura', 'bodoh', 'tolol']",negative
2021-08-14 12:52:43,"['sedia', 'juta', 'dosis', 'vaksin', 'moderna', 'distribusi', 'provinsi', 'indonesia']",neutral
2021-08-14 12:52:04,"['vaksin', 'pilih', 'percaya', 'vaksin', 'buat', 'kafir', 'yahudi', 'mati', 'umat', 'islam']",negative
2021-08-14 12:51:25,"['selamat', 'pramuka', 'moga', 'semangat', 'pramuka', 'jadi', 'anak', 'indonesia', 'cepat', 'tanggap', 'aktif']",neutral
2021-08-14 12:50:19,"['juta', 'dosis', 'vaksin', 'moderna', 'sedia', 'masyarakat', 'vaksin', 'proses', 'distribusi', 'sebar', 'provinsi', 'indonesia']",neutral
2021-08-14 12:48:13,"['kadrun', 'biang', 'musnah', 'dunia', 'sih']",negative
2021-08-14 12:47:33,"['habis', 'pikir', 'kadrun', 'takut', 'nakuti', 'orang', 'bacot', 'vaksin']",negative
2021-08-14 12:47:15,"['sebar', 'hoax', 'konspirasi', 'vaksin', 'drun', 'kasi', 'orang', 'vaksin', 'takut']",negative
2021-08-14 12:47:00,"['goblok', 'bodoh', 'sih', 'kasih', 'tau', 'susah', 'banget', 'mas', 'vaksin', 'kebal', 'covid', 'fungsi', 'vaksin', 'biar', 'kena', 'covid', 'parah', 'vaksin', 'otak', 'dipake', 'mas']",negative
2021-08-14 12:46:18,"['bilang', 'vaksin', 'kebal', 'covid', 'cape', 'ngomong', 'otak', 'kadrun', 'dang', 'bin', 'tolol', 'kaya']",negative
2021-08-14 12:42:55,"['indonesia', 'aman', 'juta', 'dosis', 'vaksin', 'langka', 'pasok', 'dunia']",neutral
2021-08-14 12:32:13,"['vaksin', 'distribusi', 'indonesia', 'tara', 'pakai', 'warga', 'inggris']",neutral
2021-08-14 12:25:41,"['bayang', 'korupsi', 'usd', 'proyek', 'mangkrak', 'maju', 'usd', 'jalan', 'tol', 'rakyat', 'vaksin', 'gratis', 'rakyat', 'indonesia']",negative
2021-08-14 12:23:32,"['ketua', 'satu', 'tugas', 'satgas', 'tangan', 'covid', 'letjen', 'tni', 'ganip', 'warsito', 'masyarakat', 'vaksin', 'konsisten', 'terap', 'protokol', 'sehat', 'prokes', 'pakai', 'masker', 'jaga', 'jarak', 'cuci', 'tangan', 'sabun']",positive
2021-08-14 12:19:23,"['fill', 'finish', 'vaksin', 'covid', 'kembang', 'universitas', 'airlangga', 'pt', 'biotis', 'jumat']",neutral
2021-08-14 12:18:01,"['tni', 'indonesia', 'negara', 'palestina', 'kecuali', 'dubes', 'konsulat', 'nk', 'problem', 'berak', 'kencing', 'makan', 'nikmat', 'vaksin', 'indonesia', 'gaya', 'pas', 'hut', 'ri', 'bendera', 'asing', 'dikibarin', 'nama', 'anjrit', 'tuh', 'usir', 'bumi', 'indonesia']",negative
